,AdID,Title,Type,YearBuilt,Link,Seller,Size,SalePrice,lastUpdate
0,6141186,BENEDIKT,Stanovanje,2010,/oglasi-prodaja/benedikt-stanovanje_6141186/,"DUTB, d.d.",52.7,62900.0,2021-03-08 16:15:58.652828
1,6390803,"BEŽIGRAJSKI DVOR, PLAVA LAGUNA",Stanovanje,1974,/oglasi-prodaja/bezigrajski-dvor-plava-laguna-stanovanje_6390803/,"QUDOS, center nepremičnin d.o.o.",119.0,323000.0,2021-03-08 16:15:58.660773
2,6327267,BLED,Stanovanje,1984,/oglasi-prodaja/bled-stanovanje_6327267/,Adut nepremičnine d.o.o.,96.1,150000.0,2021-03-08 16:15:58.666756
3,6389036,BS 3,Stanovanje,1981,/oglasi-prodaja/bs-3-stanovanje_6389036/,Studio 68 d.o.o.,73.0,210000.0,2021-03-08 16:15:58.673737
4,6391861,"BTC, BALKON - DVIGALO - NOVA FASADA",Stanovanje,1978,/oglasi-prodaja/btc-balkon-dvigalo-nova-fasada-stanovanje_6391861/,VIN inženiring d.o.o.,61.2,243700.0,2021-03-08 16:15:58.678724
5,6391220,CELJE,Stanovanje,1954,/oglasi-prodaja/celje-stanovanje_6391220/,"Agenti Celje, AŽ&MB Nerad d.o.o.",85.0,150000.0,2021-03-08 16:15:58.683710
6,6383557,CELJE,Stanovanje,2021,/oglasi-prodaja/celje-stanovanje_6383557/,Borza nepremičnin d.o.o.,85.1,180320.0,2021-03-08 16:15:58.690692
7,6347977,"CELJE, CENTER - GLAZIJA",Stanovanje,2019,/oglasi-prodaja/celje-center-glazija-stanovanje_6347977/,"ANSITRA, nepremičnine d.o.o.",115.2,252337.5,2021-03-08 16:15:58.696675
8,6375238,"CELJE, CENTER - GLAZIJA",Stanovanje,2019,/oglasi-prodaja/celje-center-glazija-stanovanje_6375238/,"ANSITRA, nepremičnine d.o.o.",129.7,273355.0,2021-03-08 16:15:58.701662
9,6361444,"CELJE, HUDINJA",Stanovanje,2020,/oglasi-prodaja/celje-hudinja-stanovanje_6361444/,SGP Graditelj d.d.,56.4,137500.0,2021-03-08 16:15:58.715625
10,6357311,"CELJE, VRUNČEVA 1",Stanovanje,1955,/oglasi-prodaja/celje-vrunceva-1-stanovanje_6357311/,"Nepremičninska družba, d.o.o., PE RE/MAX Premium",98.1,138800.0,2021-03-08 16:15:58.730584
11,6390447,ČIŽIĆI,Stanovanje,2015,/oglasi-prodaja/cizici-stanovanje_6390447/,Marvel Real Estate d.o.o.,58.0,132000.0,2021-03-08 16:15:58.738563
12,6391755,ČRNUČE,Stanovanje,2004,/oglasi-prodaja/crnuce-stanovanje_6391755/,Mreža nepremičnin d.o.o.,114.0,332000.0,2021-03-08 16:15:58.743548
13,6348081,"DOBRINJ, ČIŽIĆI",Stanovanje,2008,/oglasi-prodaja/dobrinj-cizici-stanovanje_6348081/,Premium SM d.o.o.,64.0,112000.0,2021-03-08 16:15:58.747538
14,6384315,DRAVLJE,Stanovanje,2015,/oglasi-prodaja/dravlje-stanovanje_6384315/,Harmonija nepremičnine d.o.o.,75.72,322000.0,2021-03-08 16:15:58.751527
15,6389414,FAŽANA,Stanovanje,2021,/oglasi-prodaja/fazana-stanovanje_6389414/,Istra-immobilien obrt za poslovanje nekretninama,78.0,160000.0,2021-03-08 16:15:58.756514
16,6390863,IZOLA,Stanovanje,2009,/oglasi-prodaja/izola-stanovanje_6390863/,Zasebna ponudba,154.8,600000.0,2021-03-08 16:15:58.761535
17,6379496,"IZOLA, ZRAVEN AVTOKAMPA, 100M OD MORJA",Stanovanje,1985,/oglasi-prodaja/izola-zraven-avtokampa-100m-od-morja-stanovanje_6379496/,"OrNePo, Jana Rožaj s.p.",135.0,320000.0,2021-03-08 16:15:58.765523
18,6375065,"KODELJEVO, POVŠETOVA",Stanovanje,2005,/oglasi-prodaja/kodeljevo-povsetova-stanovanje_6375065/,Posredovanje z nepremičninami in turizem Nigora Jakša s.p.,43.8,170000.0,2021-03-08 16:15:58.769514
19,6385142,KOPER,Stanovanje,2020,/oglasi-prodaja/koper-stanovanje_6385142/,Grafist d.o.o.,145.31,600760.94,2021-03-08 16:15:58.774498
20,6385150,KOPER,Stanovanje,2020,/oglasi-prodaja/koper-stanovanje_6385150/,Grafist d.o.o.,158.92,731527.25,2021-03-08 16:15:58.779481
21,6377436,"KOPER, NOKTURNO",Stanovanje,2010,/oglasi-prodaja/koper-nokturno-stanovanje_6377436/,Prenova Marko Bele s.p. Novo mesto,112.0,305000.0,2021-03-08 16:15:58.788465
22,6378907,"KOPER, PRADE",Stanovanje,2001,/oglasi-prodaja/koper-prade-stanovanje_6378907/,Obala nepremičnine d.o.o.,149.63,298000.0,2021-03-08 16:15:58.792455
23,6341968,"KOPER, VOJKOVO NABREŽJE",Stanovanje,1960,/oglasi-prodaja/koper-vojkovo-nabrezje-stanovanje_6341968/,Obala nepremičnine d.o.o.,62.5,169000.0,2021-03-08 16:15:58.797442
24,6382717,"KRANJ, VODOVODNI STOLP",Stanovanje,1963,/oglasi-prodaja/kranj-vodovodni-stolp-stanovanje_6382717/,Fesst nepremičnine d.o.o.,74.9,165000.0,2021-03-08 16:15:58.801394
25,6169816,KRK,Stanovanje,2017,/oglasi-prodaja/krk-stanovanje_6169816/,Kvarner imobilije d.o.o. Njivice,65.82,250000.0,2021-03-08 16:15:58.806380
26,6369398,LJ. BEŽIGRAD,Stanovanje,1963,/oglasi-prodaja/lj-bezigrad-stanovanje_6369398/,FINEP Drago Kosec s.p.,72.6,219500.0,2021-03-08 16:15:58.811367
27,6368284,LJ. BEŽIGRAD,Stanovanje,2021,/oglasi-prodaja/lj-bezigrad-stanovanje_6368284/,ABC nepremičnine d.o.o.,140.48,532114.8,2021-03-08 16:15:58.817352
28,6359990,LJ. BEŽIGRAD,Stanovanje,2012,/oglasi-prodaja/lj-bezigrad-stanovanje_6359990/,ABC nepremičnine d.o.o.,188.9,690000.0,2021-03-08 16:15:58.822396
29,6391691,"LJ. BEŽIGRAD, BALKON",Stanovanje,1962,/oglasi-prodaja/lj-bezigrad-balkon-stanovanje_6391691/,"STAN nepremičnine d.o.o., Ljubljana",61.6,187000.0,2021-03-08 16:15:58.826385
30,6340798,LJ. CENTER,Stanovanje,1890,/oglasi-prodaja/lj-center-stanovanje_6340798/,AB tisk oblike d.o.o.,88.0,226000.0,2021-03-08 16:16:02.190739
31,6392437,LJ. CENTER,Stanovanje,1957,/oglasi-prodaja/lj-center-stanovanje_6392437/,Avenija nepremičnin d.o.o.,91.0,299900.0,2021-03-08 16:16:02.195758
32,6383498,LJ. CENTER,Stanovanje,1983,/oglasi-prodaja/lj-center-stanovanje_6383498/,Mreža nepremičnin d.o.o.,97.1,308271.02,2021-03-08 16:16:02.199739
33,6390791,LJ. CENTER,Stanovanje,2022,/oglasi-prodaja/lj-center-stanovanje_6390791/,"Stoja trade, d.o.o., Ljubljana",116.8,481083.5,2021-03-08 16:16:02.207693
34,6390793,LJ. CENTER,Stanovanje,2022,/oglasi-prodaja/lj-center-stanovanje_6390793/,"Stoja trade, d.o.o., Ljubljana",116.8,496790.03,2021-03-08 16:16:02.219660
35,6317435,LJ. CENTER,Stanovanje,1780,/oglasi-prodaja/lj-center-stanovanje_6317435/,ABC nepremičnine d.o.o.,162.7,453000.0,2021-03-08 16:16:02.224703
36,6345265,"LJ. CENTER, BLIŽINA DRAME/KONGRESNEGA TRGA",Stanovanje,1908,/oglasi-prodaja/lj-center-blizina-dramekongresnega-trga-stanovanje_6345265/,Group A d.o.o.,124.0,500000.0,2021-03-08 16:16:02.228693
37,6319089,"LJ. CENTER, DEVANA PARK",Stanovanje,2021,/oglasi-prodaja/lj-center-devana-park-stanovanje_6319089/,"Stoja trade, d.o.o., Ljubljana",78.93,319372.08,2021-03-08 16:16:02.233677
38,6343237,"LJ. CENTER, DEVANA PARK",Stanovanje,2021,/oglasi-prodaja/lj-center-devana-park-stanovanje_6343237/,"Stoja trade, d.o.o., Ljubljana",80.75,333216.14,2021-03-08 16:16:02.238611
39,6392256,"LJ. CENTER, MESARSKA",Stanovanje,2005,/oglasi-prodaja/lj-center-mesarska-stanovanje_6392256/,"STAN nepremičnine d.o.o., Ljubljana",69.2,249000.0,2021-03-08 16:16:02.242636
40,6390794,"LJ. CENTER, REZIDENCA MASARYKOVA",Stanovanje,2022,/oglasi-prodaja/lj-center-rezidenca-masarykova-stanovanje_6390794/,"Stoja trade, d.o.o., Ljubljana",100.4,395200.8,2021-03-08 16:16:02.247623
41,6390792,"LJ. CENTER, REZIDENCA MASARYKOVA",Stanovanje,2022,/oglasi-prodaja/lj-center-rezidenca-masarykova-stanovanje_6390792/,"Stoja trade, d.o.o., Ljubljana",110.7,456842.36,2021-03-08 16:16:02.251612
42,6271336,"LJ. CENTER, STILSKO STAROMEŠČANSKO STANOVANJE",Stanovanje,1930,/oglasi-prodaja/lj-center-stilsko-staromescansko-stanovanje-stanovanje_6271336/,ABC nepremičnine d.o.o.,125.0,460000.0,2021-03-08 16:16:02.256598
43,6389314,"LJ. CENTER, STROGI - PEŠ CONA",Stanovanje,1828,/oglasi-prodaja/lj-center-strogi-pes-cona-stanovanje_6389314/,EnN Pogled d.o.o.,135.0,520000.0,2021-03-08 16:16:02.260552
44,6374232,"LJ. CENTER, ŠTEFANOVA UL., DUKIĆEVI BLOKI",Stanovanje,1932,/oglasi-prodaja/lj-center-stefanova-ul-dukicevi-bloki-stanovanje_6374232/,Vehovar nepremičnine d.o.o.,131.9,454000.0,2021-03-08 16:16:02.265575
45,6390950,"LJ. CENTER, TRG OF/MIKLOŠIČEVA",Stanovanje,1930,/oglasi-prodaja/lj-center-trg-ofmiklosiceva-stanovanje_6390950/,"Lucia tim d.o.o., PE Nepremičnine",49.1,229000.0,2021-03-08 16:16:02.271521
46,6370919,LJ. MOSTE,Stanovanje,1910,/oglasi-prodaja/lj-moste-stanovanje_6370919/,METKA HANUNA s.p.,165.9,280000.0,2021-03-08 16:16:02.275546
47,6391289,"LJ. MOSTE, NOVE JARŠE",Stanovanje,1974,/oglasi-prodaja/lj-moste-nove-jarse-stanovanje_6391289/,Avenija nepremičnin d.o.o.,72.5,212000.0,2021-03-08 16:16:02.280530
48,6291277,"LJ. MOSTE, ZELENA JAMA, POKOPALIŠKA ULICA",Stanovanje,2017,/oglasi-prodaja/lj-moste-zelena-jama-pokopaliska-ulica-stanovanje_6291277/,Gradex nepremičnine d.o.o.,122.0,420000.0,2021-03-08 16:16:02.284487
49,6389622,LJ. ŠIŠKA,Stanovanje,2022,/oglasi-prodaja/lj-siska-stanovanje_6389622/,LJUBLJANA NEPREMIČNINE d.o.o.,61.55,212868.0,2021-03-08 16:16:02.290471
50,6388277,LJ. ŠIŠKA,Stanovanje,1968,/oglasi-prodaja/lj-siska-stanovanje_6388277/,"STAN nepremičnine d.o.o., Ljubljana",64.0,225000.0,2021-03-08 16:16:02.294460
51,6389482,LJ. ŠIŠKA,Stanovanje,2022,/oglasi-prodaja/lj-siska-stanovanje_6389482/,LJUBLJANA NEPREMIČNINE d.o.o.,64.62,263203.0,2021-03-08 16:16:02.299446
52,6391371,LJ. ŠIŠKA,Stanovanje,2020,/oglasi-prodaja/lj-siska-stanovanje_6391371/,MESTO NEPREMIČNIN d.o.o.,83.42,288000.0,2021-03-08 16:16:02.304433
53,6345237,LJ. ŠIŠKA,Stanovanje,2021,/oglasi-prodaja/lj-siska-stanovanje_6345237/,"Dom-in, agencija d.o.o.",105.8,440000.0,2021-03-08 16:16:02.309420
54,6384142,LJ. ŠIŠKA,Stanovanje,2020,/oglasi-prodaja/lj-siska-stanovanje_6384142/,LJUBLJANA NEPREMIČNINE d.o.o.,128.86,386575.0,2021-03-08 16:16:02.313409
55,6384147,LJ. ŠIŠKA,Stanovanje,2020,/oglasi-prodaja/lj-siska-stanovanje_6384147/,LJUBLJANA NEPREMIČNINE d.o.o.,132.29,374578.0,2021-03-08 16:16:02.318396
56,6378331,LJ. ŠIŠKA,Stanovanje,2020,/oglasi-prodaja/lj-siska-stanovanje_6378331/,LJUBLJANA NEPREMIČNINE d.o.o.,189.8,345574.0,2021-03-08 16:16:02.323382
57,6390320,"LJ. ŠIŠKA, BALKON",Stanovanje,1961,/oglasi-prodaja/lj-siska-balkon-stanovanje_6390320/,"STAN nepremičnine d.o.o., Ljubljana",44.3,155000.0,2021-03-08 16:16:02.328369
58,6391291,LJ. VIČ,Stanovanje,1966,/oglasi-prodaja/lj-vic-stanovanje_6391291/,Avenija nepremičnin d.o.o.,33.5,146000.0,2021-03-08 16:16:02.336348
59,6385564,"LJ. VIČ, DOLGI MOST, RAMOVŠEVA ULICA",Stanovanje,2003,/oglasi-prodaja/lj-vic-dolgi-most-ramovseva-ulica-stanovanje_6385564/,Mikljič-Hribar Company d.o.o.,51.6,189900.0,2021-03-08 16:16:02.348318
60,6368859,"LUCIJA, KAMPOLIN",Stanovanje,1973,/oglasi-prodaja/lucija-kampolin-stanovanje_6368859/,Obala nepremičnine d.o.o.,39.5,166000.0,2021-03-08 16:16:03.965033
61,6165433,"LUCIJA, REZIDENCA PARK. POGLED NA MORJE",Stanovanje,2005,/oglasi-prodaja/lucija-rezidenca-park-pogled-na-morje-stanovanje_6165433/,Ultimo invest d.o.o.,79.86,349000.0,2021-03-08 16:16:03.973966
62,6274390,"MALINSKA, ZIDARIĆI, OTOK KRK",Stanovanje,2019,/oglasi-prodaja/malinska-zidarici-otok-krk-stanovanje_6274390/,Premium nepremičnine d.o.o.,239.5,795000.0,2021-03-08 16:16:03.977992
63,6301902,"MARIBOR, STUDENCI - TABOR",Stanovanje,2020,/oglasi-prodaja/maribor-studenci-tabor-stanovanje_6301902/,Novi vrtovi d.o.o. ,103.5,187800.0,2021-03-08 16:16:03.983942
64,6390451,"MB - CENTER, MARIBOR, KOROŠKA CESTA",Stanovanje,1903,/oglasi-prodaja/mb-center-maribor-koroska-cesta-stanovanje_6390451/,"Galea, nepremičnine, posredovanje d.o.o.",61.9,79000.0,2021-03-08 16:16:03.991920
65,6392230,"MB - CENTER, POLEG PARKA GEN. RUDOLFA MAISTRA",Stanovanje,1872,/oglasi-prodaja/mb-center-poleg-parka-gen-rudolfa-maistra-stanovanje_6392230/,24nep d.o.o.,159.7,285000.0,2021-03-08 16:16:03.997903
66,6135662,"MORAVSKE TOPLICE, OB VIVATU - ZADNJE",Stanovanje,2020,/oglasi-prodaja/moravske-toplice-ob-vivatu-zadnje-stanovanje_6135662/,Recal Media d.o.o.,123.0,156585.0,2021-03-08 16:16:04.004885
67,6391509,"MURSKA SOBOTA, UREJENA, LEPA LOKACIJA",Stanovanje,2019,/oglasi-prodaja/murska-sobota-urejena-lepa-lokacija-stanovanje_6391509/,"GRAL REAL, nepremičninska agencija, d.o.o.",220.7,229950.0,2021-03-08 16:16:04.009870
68,6383759,"NOVA GORICA, ATRIJ",Stanovanje,1969,/oglasi-prodaja/nova-gorica-atrij-stanovanje_6383759/,"Forma nepremičnine, Klavdio Štrukelj s.p.",52.0,125000.0,2021-03-08 16:16:04.013859
69,6361106,NOVIGRAD,Stanovanje,1980,/oglasi-prodaja/novigrad-stanovanje_6361106/,Kormoran d.o.o.,50.0,93000.0,2021-03-08 16:16:04.020842
70,6388801,NOVIGRAD,Stanovanje,2016,/oglasi-prodaja/novigrad-stanovanje_6388801/,M.I N. Aquila d.o.o.,61.0,255000.0,2021-03-08 16:16:04.033805
71,6390266,NOVIGRAD,Stanovanje,2021,/oglasi-prodaja/novigrad-stanovanje_6390266/,Vento Forte d.o.o. ,63.0,140000.0,2021-03-08 16:16:04.039826
72,6391769,"PIRAN, CENTER PIRANA - STILSKO OBNOVLJENO S TERASO",Stanovanje,1900,/oglasi-prodaja/piran-center-pirana-stilsko-obnovljeno-s-teraso-stanovanje_6391769/,ABC nepremičnine d.o.o.,85.0,260000.0,2021-03-08 16:16:04.044777
73,6379559,PODUTIK,Stanovanje,2021,/oglasi-prodaja/podutik-stanovanje_6379559/,"Lucia tim d.o.o., PE Nepremičnine",133.53,395700.0,2021-03-08 16:16:04.048801
74,6366269,"PORTOROŽ, LUCIJA",Stanovanje,1976,/oglasi-prodaja/portoroz-lucija-stanovanje_6366269/,PERFEKT B d.o.o.,98.0,265000.0,2021-03-08 16:16:04.054750
75,6370693,PRULE,Stanovanje,2021,/oglasi-prodaja/prule-stanovanje_6370693/,"Stoja trade, d.o.o., Ljubljana",106.1,839284.0,2021-03-08 16:16:04.059736
76,6370694,PRULE,Stanovanje,2021,/oglasi-prodaja/prule-stanovanje_6370694/,"Stoja trade, d.o.o., Ljubljana",156.0,819328.0,2021-03-08 16:16:04.064723
77,6378038,PTUJ,Stanovanje,1820,/oglasi-prodaja/ptuj-stanovanje_6378038/,"Nepremičninska družba d.o.o., PE RE/MAX Poetovio",116.4,100000.0,2021-03-08 16:16:04.070707
78,6392219,ROŽNA DOLINA,Stanovanje,2020,/oglasi-prodaja/rozna-dolina-stanovanje_6392219/,Nepremičnine Plus d.o.o.,138.6,640600.0,2021-03-08 16:16:04.074696
79,6389258,ROŽNA DOLINA,Stanovanje,2021,/oglasi-prodaja/rozna-dolina-stanovanje_6389258/,Vzajemci nepremičnine d.o.o.,145.54,503404.0,2021-03-08 16:16:04.079683
80,6389231,RUDNIK,Stanovanje,2020,/oglasi-prodaja/rudnik-stanovanje_6389231/,MESTO NEPREMIČNIN d.o.o.,155.0,435000.0,2021-03-08 16:16:04.084670
81,6389545,"RUDNIK, JURČKOVA 96",Stanovanje,2021,/oglasi-prodaja/rudnik-jurckova-96-stanovanje_6389545/,Jurčkova d.o.o.,106.7,423000.0,2021-03-08 16:16:04.090655
82,6384688,"RUDNIK, JURČKOVA 96",Stanovanje,2021,/oglasi-prodaja/rudnik-jurckova-96-stanovanje_6384688/,Jurčkova d.o.o.,173.1,428000.0,2021-03-08 16:16:04.095641
83,6379967,SAVUDRIJA,Stanovanje,2020,/oglasi-prodaja/savudrija-stanovanje_6379967/,Temelj nepremičnine d.o.o.,79.17,155000.0,2021-03-08 16:16:04.100628
84,6388930,"SAVUDRIJA, PETRAM RESORT AND RESIDENCES",Stanovanje,2022,/oglasi-prodaja/savudrija-petram-resort-and-residences-stanovanje_6388930/,ABC nepremičnine d.o.o.,62.85,259256.25,2021-03-08 16:16:04.107609
85,6388903,SPODNJE GAMELJNE,Stanovanje,2020,/oglasi-prodaja/spodnje-gameljne-stanovanje_6388903/,MESTO NEPREMIČNIN d.o.o.,170.0,345000.0,2021-03-08 16:16:04.112594
86,6281480,"STUDENCI, TABOR",Stanovanje,2020,/oglasi-prodaja/studenci-tabor-stanovanje_6281480/,Novi vrtovi d.o.o. ,106.1,182630.0,2021-03-08 16:16:04.117583
87,6361180,"STUDENCI, TABOR, PENTHOUSE",Stanovanje,2021,/oglasi-prodaja/studenci-tabor-penthouse-stanovanje_6361180/,Novi vrtovi d.o.o. ,162.3,228000.0,2021-03-08 16:16:04.123566
88,6334585,"ŠKOFLJICA, LASTNIŠKI ATRIJ, 4 PARK. MESTA",Stanovanje,2009,/oglasi-prodaja/skofljica-lastniski-atrij-4-park-mesta-stanovanje_6334585/,"MP PROJEKT, d.o.o., PE Ljubljana",139.3,289000.0,2021-03-08 16:16:04.128553
89,6392395,ŠTEPANJSKO NASELJE,Stanovanje,1975,/oglasi-prodaja/stepanjsko-naselje-stanovanje_6392395/,Gradex nepremičnine d.o.o.,41.0,118000.0,2021-03-08 16:16:04.133539
90,6365613,TABOR,Stanovanje,1960,/oglasi-prodaja/tabor-stanovanje_6365613/,Posredovanje z nepremičninami in turizem Nigora Jakša s.p.,65.6,213000.0,2021-03-08 16:16:05.199685
91,6375622,"TACEN, BROD, GAMELJNE ŠIŠKA",Stanovanje,2021,/oglasi-prodaja/tacen-brod-gameljne-siska-stanovanje_6375622/,Fundus RE d.o.o.,119.0,460000.0,2021-03-08 16:16:05.205670
92,6388280,"TACEN, TERASA, DVE PARKIRNI MESTI",Stanovanje,2006,/oglasi-prodaja/tacen-terasa-dve-parkirni-mesti-stanovanje_6388280/,"STAN nepremičnine d.o.o., Ljubljana",213.48,496000.0,2021-03-08 16:16:05.210659
93,6380084,UMAG,Stanovanje,2021,/oglasi-prodaja/umag-stanovanje_6380084/,Universum d.o.o.,51.0,117600.0,2021-03-08 16:16:05.215645
94,6143220,VIPAVA,Stanovanje,1850,/oglasi-prodaja/vipava-stanovanje_6143220/,"DUTB, d.d.",677.0,420000.0,2021-03-08 16:16:05.224619
95,6373236,VIŽMARJE,Stanovanje,2020,/oglasi-prodaja/vizmarje-stanovanje_6373236/,"Stoja trade, d.o.o., Ljubljana",128.86,386575.0,2021-03-08 16:16:05.236588
96,6304632,VIŽMARJE,Stanovanje,2020,/oglasi-prodaja/vizmarje-stanovanje_6304632/,"Stoja trade, d.o.o., Ljubljana",132.29,374578.0,2021-03-08 16:16:05.241573
97,6304635,VIŽMARJE,Stanovanje,2020,/oglasi-prodaja/vizmarje-stanovanje_6304635/,"Stoja trade, d.o.o., Ljubljana",157.64,398664.0,2021-03-08 16:16:05.245562
98,6304634,VIŽMARJE,Stanovanje,2020,/oglasi-prodaja/vizmarje-stanovanje_6304634/,"Stoja trade, d.o.o., Ljubljana",189.8,345574.0,2021-03-08 16:16:05.250549
99,6383823,ZAGORJE OB SAVI,Stanovanje,1961,/oglasi-prodaja/zagorje-ob-savi-stanovanje_6383823/,Premium nepremičnine d.o.o.,52.0,85000.0,2021-03-08 16:16:05.258528
100,6352810,"ZIDARIĆI, MALINSKA, OTOK KRK",Stanovanje,2019,/oglasi-prodaja/zidarici-malinska-otok-krk-stanovanje_6352810/,Premium nepremičnine d.o.o.,96.88,276000.0,2021-03-08 16:16:05.265509
101,6369526,AJDOVŠČINA,Stanovanje,1975,/oglasi-prodaja/ajdovscina-stanovanje_6369526/,Svet Real d.o.o.,56.0,130000.0,2021-03-08 16:16:05.274486
102,6316733,AJDOVŠČINA,Stanovanje,1972,/oglasi-prodaja/ajdovscina-stanovanje_6316733/,Svet Real d.o.o.,58.8,115000.0,2021-03-08 16:16:05.280470
103,6373784,AJDOVŠČINA,Stanovanje,2008,/oglasi-prodaja/ajdovscina-stanovanje_6373784/,EURO NINE d.o.o.,76.1,174000.0,2021-03-08 16:16:05.285456
104,6383103,AJDOVŠČINA,Stanovanje,1997,/oglasi-prodaja/ajdovscina-stanovanje_6383103/,Nepremičnine Land d.o.o.,81.4,150000.0,2021-03-08 16:16:05.293434
105,6389920,AJDOVŠČINA,Stanovanje,2006,/oglasi-prodaja/ajdovscina-stanovanje_6389920/,Market center Omnis d.o.o.,81.4,150000.0,2021-03-08 16:16:05.298422
106,6389178,AJDOVŠČINA,Stanovanje,1970,/oglasi-prodaja/ajdovscina-stanovanje_6389178/,Zasebna ponudba,87.0,158000.0,2021-03-08 16:16:05.304405
107,6392905,"AJDOVŠČINA, BEVKOVA ULICA 2",Stanovanje,1978,/oglasi-prodaja/ajdovscina-bevkova-ulica-2-stanovanje_6392905/,Ministrstvo za obrambo Republike Slovenije,52.61,72150.0,2021-03-08 16:16:05.309391
108,6380898,"AJDOVŠČINA, C3",Stanovanje,2006,/oglasi-prodaja/ajdovscina-c3-stanovanje_6380898/,Zasebna ponudba,81.4,150000.0,2021-03-08 16:16:05.313381
109,6366449,"AJDOVŠČINA, CENTER MESTA",Stanovanje,1912,/oglasi-prodaja/ajdovscina-center-mesta-stanovanje_6366449/,Gaberit nepremičnine Matija Ceket s.p.,37.5,55000.0,2021-03-08 16:16:05.318368
110,6349196,"AJDOVŠČINA, MALE ŽABLJE",Stanovanje,1850,/oglasi-prodaja/ajdovscina-male-zablje-stanovanje_6349196/,EURO NINE d.o.o.,118.0,90000.0,2021-03-08 16:16:05.324352
111,6378349,"AJŠEVICA, NOVA GORICA",Stanovanje,2019,/oglasi-prodaja/ajsevica-nova-gorica-stanovanje_6378349/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",115.3,200000.0,2021-03-08 16:16:05.329339
112,6282641,AMBROŽ POD KRVAVCEM,Stanovanje,1989,/oglasi-prodaja/ambroz-pod-krvavcem-stanovanje_6282641/,MEZANIN PRO nepremičnine d.o.o.,25.0,55000.0,2021-03-08 16:16:05.333329
113,6373950,"AMBROŽ POD KRVAVCEM, KRVAVEC",Stanovanje,1988,/oglasi-prodaja/ambroz-pod-krvavcem-krvavec-stanovanje_6373950/,Zasebna ponudba,78.0,110000.0,2021-03-08 16:16:05.339312
114,6278047,ANKARAN,Stanovanje,2007,/oglasi-prodaja/ankaran-stanovanje_6278047/,"Apertura, poslovanje z nepremičninami, d.o.o.",106.7,365000.0,2021-03-08 16:16:05.343302
115,6328964,ANKARAN,Stanovanje,1985,/oglasi-prodaja/ankaran-stanovanje_6328964/,"Nepremičninska družba, d.o.o., PE RE/MAX Obala",114.5,285000.0,2021-03-08 16:16:05.349286
116,6281413,ANKARAN,Stanovanje,2000,/oglasi-prodaja/ankaran-stanovanje_6281413/,Veda nepremičnine d.o.o.,125.5,210000.0,2021-03-08 16:16:05.355270
117,6280825,ANKARAN,Stanovanje,2000,/oglasi-prodaja/ankaran-stanovanje_6280825/,Veda nepremičnine d.o.o.,166.7,300000.0,2021-03-08 16:16:05.359259
118,6282555,ANKARAN,Stanovanje,2000,/oglasi-prodaja/ankaran-stanovanje_6282555/,Veda nepremičnine d.o.o.,171.6,290000.0,2021-03-08 16:16:05.364245
119,6376461,ANKARAN,Stanovanje,2000,/oglasi-prodaja/ankaran-stanovanje_6376461/,Veda nepremičnine d.o.o.,184.7,300000.0,2021-03-08 16:16:05.368234
120,6117892,ANKARAN,Stanovanje,1984,/oglasi-prodaja/ankaran-stanovanje_6117892/,Trobec d.o.o.,220.0,320000.0,2021-03-08 16:16:06.571016
121,6281419,ANKARAN,Stanovanje,2000,/oglasi-prodaja/ankaran-stanovanje_6281419/,Veda nepremičnine d.o.o.,292.2,480000.0,2021-03-08 16:16:06.576005
122,6328687,"ANKARAN, CEREJ",Stanovanje,1910,/oglasi-prodaja/ankaran-cerej-stanovanje_6328687/,"Nepremičninska družba, d.o.o., PE RE/MAX Obala",47.0,114000.0,2021-03-08 16:16:06.581987
123,6365239,"ANKARAN, KONČNI - VOGALNI",Stanovanje,1995,/oglasi-prodaja/ankaran-koncni-vogalni-stanovanje_6365239/,1A Nepremičnine d.o.o.,23.0,79000.0,2021-03-08 16:16:06.589967
124,6200128,"ANKARAN, POGLED NA MORJE",Stanovanje,2000,/oglasi-prodaja/ankaran-pogled-na-morje-stanovanje_6200128/,Veda nepremičnine d.o.o.,112.2,320000.0,2021-03-08 16:16:06.595951
125,6392885,APAČE,Stanovanje,2021,/oglasi-prodaja/apace-stanovanje_6392885/,Market center Omnis d.o.o.,57.22,95560.65,2021-03-08 16:16:06.600938
126,6392930,APAČE,Stanovanje,2021,/oglasi-prodaja/apace-stanovanje_6392930/,Market center Omnis d.o.o.,58.02,93174.65,2021-03-08 16:16:06.606922
127,6392934,APAČE,Stanovanje,2021,/oglasi-prodaja/apace-stanovanje_6392934/,Market center Omnis d.o.o.,58.99,93944.7,2021-03-08 16:16:06.612905
128,6392928,APAČE,Stanovanje,2021,/oglasi-prodaja/apace-stanovanje_6392928/,Market center Omnis d.o.o.,65.66,105940.16,2021-03-08 16:16:06.617893
129,6392883,APAČE,Stanovanje,2021,/oglasi-prodaja/apace-stanovanje_6392883/,Market center Omnis d.o.o.,66.16,109833.98,2021-03-08 16:16:06.623877
130,6392932,APAČE,Stanovanje,2021,/oglasi-prodaja/apace-stanovanje_6392932/,Market center Omnis d.o.o.,66.3,106448.24,2021-03-08 16:16:06.628863
131,6392926,APAČE,Stanovanje,2021,/oglasi-prodaja/apace-stanovanje_6392926/,Market center Omnis d.o.o.,67.98,109623.74,2021-03-08 16:16:06.633850
